,PPG_Rate
3338,5.915987328561093
3339,5.903259236700136
3340,5.890693913329957
3341,5.878290422487743
3342,5.866047847278158
3343,5.853965289720783
3344,5.842041870602292
3345,5.830276729333267
3346,5.818669023809721
3347,5.8072179302791715
3348,5.79592264321133
3349,5.784782375173334
3350,5.773796356709479
3351,5.762963836225485
3352,5.752284079877198
3353,5.741756371463752
3354,5.731380012325176
3355,5.721154321244388
3356,5.7110786343535915
3357,5.701152305045053
3358,5.691374703886262
3359,5.681745218539411
3360,5.672263253685258
3361,5.662928230951315
3362,5.653739588844382
3363,5.6446967826874035
3364,5.635799284560667
3365,5.627046583247346
3366,5.618438184183359
3367,5.6099736094115995
3368,5.601652397540497
3369,5.59347410370696
3370,5.585438299543675
3371,5.577544573150804
3372,5.5697925290720915
3373,5.562181788275387
3374,5.55471198813761
3375,5.547382782434199
3376,5.540193841333035
3377,5.533144851392897
3378,5.526235515566464
3379,5.519465553207913
3380,5.512834700085116
3381,5.506342708396517
3382,5.49998934679269
3383,5.493774400402654
3384,5.487697670864952
3385,5.481758976363595
3386,5.475958151668875
3387,5.4702950481831145
3388,5.4647695339914355
3389,5.459381493917563
3390,5.454130829584774
3391,5.449017459482023
3392,5.444041319035323
3393,5.439202360684472
3394,5.43450055396518
3395,5.429935885596686
3396,5.425508359574949
3397,5.421217997271498
3398,5.417064837538047
3399,5.413048936816927
3400,5.409170369257504
3401,5.405429226838621
3402,5.401825619497198
3403,5.398359675263124
3404,5.395031540400509
3405,5.391841379555468
3406,5.388789375910528
3407,5.385875731345805
3408,5.383100666607078
3409,5.380464421480923
3410,5.3779672549770225
3411,5.375609445517837
3412,5.373391291135761
3413,5.371313109677969
3414,5.369375239019086
3415,5.367578037281887
3416,5.365921883066184
3417,5.364407175686128
3418,5.3630343354160885
3419,5.361803803745329
3420,5.360716043641706
3421,5.359771539824588
3422,5.358970799047246
3423,5.358314350388939
3424,5.357802745556959
3425,5.357436559198859
3426,5.357216389225169
3427,5.357142857142858
3428,5.370571139699621
3429,5.410136045016973
3430,5.4752726580885565
3431,5.566041729695573
3432,5.683086523609913
3433,5.827623196654919
3434,6.001460828076735
3435,6.207050213252025
3436,6.447563090002281
3437,6.727005954789523
3438,7.050375367207051
3439,7.423864946268547
3440,7.855138484147563
3441,8.353689176063932
3442,8.931312436567383
3443,9.602729818510891
3444,10.386414934198587
3445,11.30568965273157
3446,12.390180175119857
3447,13.677745609739388
3448,15.217008141080296
3449,17.070600632244467
3450,19.31914575260711
3451,22.065649867374017
3452,25.4391147241875
3453,29.594056538644676
3454,34.697978558161225
3455,40.889851400656866
3456,48.179353700588926
3457,56.251320701556644
3458,64.19131585469407
3459,70.33965760217119
3460,72.72727272727273
3461,72.71312294693357
3462,72.6708048293212
3463,72.60056368577406
3464,72.50270805379004
3465,72.3776076508718
3466,72.22569100637801
3467,72.04744279746878
3468,71.84340091775701
3469,71.61415330933274
3470,71.36033459038775
3471,71.08262251173403
3472,70.78173427607788
3473,70.45842275400081
3474,70.11347263022579
3475,69.74769651294902
3476,69.36193103782509
3477,68.95703299665395
3478,68.53387551897684
3479,68.09334433269414
3480,67.63633412752338
3481,67.1637450426695
3482,66.67647929753338
3483,66.1754379816836
3484,65.66151801770818
3485,65.13560930798381
3486,64.59859207389121
3487,64.05133439359336
3488,63.49468994220916
3489,62.92949593607842
3490,62.356571280841614
3491,61.77671492126397
3492,61.190704389123496
3493,60.599294544062865
3494,60.003216501073496
3495,59.403176737236564
3496,58.79985636948143
3497,58.19391059443176
3498,57.58596828088146
3499,56.976631705067305
3500,56.366476418668505
3501,55.75605123935426
3502,55.14587835370428
3503,54.53645352243215
3504,53.928246378031915
3505,53.32170080523591
3506,52.717235394998866
3507,52.11524396310424
3508,51.51609612490801
3509,50.92013791818646
3510,50.32769246652659
3511,49.73906067618459
3512,49.15452195983104
3513,48.57433498109488
3514,47.99873841430782
3515,47.427951714330234
3516,46.86217589180646
3517,46.30159428964785
3518,45.74637335697382
3519,45.19666341715234
3520,44.65259942697101
3521,44.11430172433598
3522,43.58187676223946
3523,43.05541782705609
3524,42.53500573952466
3525,42.02070953704455
3526,41.51258713616727
3527,41.0106859743915
3528,40.51504363057872
3529,40.02568842349343
3530,39.5426399881416
3531,39.065909829731154
3532,38.59550185521303
3533,38.13141288247952
3534,37.67363312740038
3535,37.22214666896765
3536,36.77693189289828
3537,36.337961914109584
3538,35.905204978539246
3539,35.478624844827976
3540,35.058181146420786
3541,34.64382973467341
3542,34.235523003573626
3543,33.83321019670426
3544,33.436837697086474
3545,33.04634930054825
3546,32.66168647326594
3547,32.282788594124725
3548,31.909593182539762
3549,31.542036112371953
3550,31.180051812562574
3551,30.823573455098995
3552,30.472533130910207
3553,30.126862014275705
3554,29.786490516315375
3555,29.451348428110517
3556,29.121365053989056
3557,28.79646933548922
3558,28.476589966497652
3559,28.161655500039362
3560,27.851594447177852
3561,27.546335368465332
3562,27.245806958364284
3563,26.949938123043253
3564,26.658658051932083
3565,26.371896283403792
3566,26.089582764933272
3567,25.811647908066412
3568,25.538022638516495
3569,25.268638441689593
3570,25.003427403924793
3571,24.742322249720896
3572,24.48525637520672
3573,24.232163878098753
3574,23.98297958437658
3575,23.73763907189432
3576,23.49607869113386
3577,23.258235583294596
3578,23.024047695903256
3579,22.793453796116875
3580,22.566393481882166
3581,22.342807191104946
3582,22.12263620897431
3583,21.905822673577653
3584,21.692309579934463
3585,21.482040782569182
3586,21.274960996736066
3587,21.071015798401913
3588,20.870151623086247
3589,20.672315763652005
3590,20.477456367134163
3591,20.28552243068802
3592,20.096463796733754
3593,19.910231147368687
3594,19.726775998114395
3595,19.546050691060934
3596,19.368008387466784
3597,19.192603059868794
3598,19.019789483752987
3599,18.849523228833544
3600,18.681760649983953
3601,18.51645887786143
3602,18.353575809262622
3603,18.193070097246043
3604,18.034901141054085
3605,17.87902907586519
3606,17.725414762404203
3607,17.57401977643733
3608,17.424806398175626
3609,17.27773760160956
3610,17.13277704379507
3611,16.98988905411028
3612,16.849038623500164
3613,16.71019139372541
3614,16.57331364663006
3615,16.43837229344151
3616,16.305334864115185
3617,16.174169496735143
3618,16.04484492698086
3619,15.917330477669543
3620,15.791596048382305
3621,15.667612105181986
3622,15.545349670429296
3623,15.424780312703536
3624,15.305876136833387
3625,15.188609774042545
3626,15.072954372214651
3627,14.958883586281166
3628,14.84637156873553
3629,14.73539296027647
3630,14.625922880582788
3631,14.51793691922171
3632,14.411411126692439
3633,14.30632200560623
3634,14.202646502004011
3635,14.100361996812298
3636,13.999446297437846
3637,13.899877629501322
3638,13.801634628709945
3639,13.704696332868984
3640,13.609042174031686
3641,13.514651970787115
3642,13.421505920685187
3643,13.329584592798131
3644,13.2388689204173
3645,13.14934019388437
3646,13.0609800535557
3647,12.973770482898534
3648,12.887693801717784
3649,12.80273265951187
3650,12.718870028956173
3651,12.636089199512545
3652,12.554373771163212
3653,12.4737076482675
3654,12.394075033539615
3655,12.315460422145811
3656,12.237848595919187
3657,12.161224617690259
3658,12.085573825731686
3659,12.01088182831514
3660,11.937134498378688
3661,11.864317968302721
3662,11.792418624792726
3663,11.721423103866984
3664,11.651318285947424
3665,11.582091291051801
3666,11.513729474085386
3667,11.4462204202304
3668,11.37955194043134
3669,11.313712066974498
3670,11.248689049159852
3671,11.184471349063646
3672,11.121047637389843
3673,11.058406789408853
3674,10.996537880981787
3675,10.935430184668522
3676,10.875073165918076
3677,10.815456479339495
3678,10.75656996505179
3679,10.698403645111242
3680,10.640947720014625
3681,10.584192565276703
3682,10.528128728080572
3683,10.47274692399933
3684,10.418038033787646
3685,10.363993100241746
3686,10.310603325126452
3687,10.257860066167877
3688,10.205754834110394
3689,10.154279289836571
3690,10.103425241548774
3691,10.053184642011091
3692,10.003549585850395
3693,9.954512306915243
3694,9.906065175691445
3695,9.85820069677311
3696,9.810911506387937
3697,9.764190369975728
3698,9.718030179818879
3699,9.67242395272388
3700,9.627364827752634
3701,9.582846064002611
3702,9.538861038434808
3703,9.495403243748488
3704,9.452466286301727
3705,9.410043884076787
3706,9.368129864689402
3707,9.32671816344104
3708,9.285802821413235
3709,9.245377983603097
3710,9.205437897099195
3711,9.165976909296873
3712,9.12698946615229
3713,9.088470110474274
3714,9.050413480253278
3715,9.012814307026629
3716,8.975667414279336
3717,8.938967715879727
3718,8.902710214549177
3719,8.866890000365261
3720,8.83150224929761
3721,8.79654222177584
3722,8.762005261288886
3723,8.72788679301509
3724,8.694182322482456
3725,8.66088743425846
3726,8.627997790668765
3727,8.595509130544396
3728,8.56341726799665
3729,8.531718091219329
3730,8.500407561317687
3731,8.4694817111636
3732,8.438936644276428
3733,8.408768533729122
3734,8.378973621079007
3735,8.349548215322883
3736,8.320488691875887
3737,8.291791491573731
3738,8.263453119697854
3739,8.235470145023077
3740,8.20783919888736
3741,8.180556974283217
3742,8.153620224970462
3743,8.127025764609861
3744,8.100770465917348
3745,8.074851259838413
3746,8.04926513474237
3747,8.024009135636122
3748,7.999080363397104
3749,7.974475974025098
3750,7.950193177912605
3751,7.926229239133483
3752,7.902581474749534
3753,7.879247254134803
3754,7.856223998317267
3755,7.833509179337709
3756,7.8111003196254565
3757,7.788994991390799
3758,7.767190816033815
3759,7.74568546356937
3760,7.724476652068116
3761,7.703562147113202
3762,7.682939761272573
3763,7.662607353586595
3764,7.642562829070863
3765,7.622804138233986
3766,7.60332927661018
3767,7.584136284306509
3768,7.565223245564629
3769,7.546588288336854
3770,7.528229583876412
3771,7.510145346341795
3772,7.492333832415012
3773,7.474793340933675
3774,7.4575222125367695
3775,7.440518829324042
3776,7.423781614528879
3777,7.407309032204582
3778,7.391099586923991
3779,7.375151823492329
3780,7.359464326673274
3781,7.3440357209281
3782,7.328864670167915
3783,7.313949877518917
3784,7.299290085100637
3785,7.284884073817116
3786,7.270730663161042
3787,7.256828711030767
3788,7.24317711356026
3789,7.229774804961932
3790,7.216620757382427
3791,7.203713980771281
3792,7.191053522762571
3793,7.178638468569558
3794,7.166467940892325
3795,7.154541099838501
3796,7.142857142857142
3797,7.131311960494129
3798,7.1198019122522656
3799,7.108326926856933
3800,7.096886932862241
3801,7.085481858656928
3802,7.074111632470202
3803,7.062776182377509
3804,7.051475436306217
3805,7.040209322041241
3806,7.028977767230586
3807,7.017780699390831
3808,7.006618045912533
3809,6.99548973406557
3810,6.9843956910044085
3811,6.973335843773313
3812,6.962310119311476
3813,6.951318444458094
3814,6.940360745957372
3815,6.929436950463466
3816,6.91854698454535
3817,6.907690774691639
3818,6.89686824731534
3819,6.886079328758527
3820,6.875323945296982
3821,6.8646020231447515
3822,6.853913488458653
3823,6.843258267342722
3824,6.832636285852599
3825,6.822047469999853
3826,6.811491745756256
3827,6.800969039057999
3828,6.790479275809834
3829,6.780022381889193
3830,6.7695982831502155
3831,6.7592069054277575
3832,6.74884817454131
3833,6.738522016298886
3834,6.728228356500862
3835,6.717967120943738
3836,6.707738235423867
3837,6.697541625741137
3838,6.687377217702585
3839,6.677244937125974
3840,6.667144709843309
3841,6.657076461704319
3842,6.6470401185798815
3843,6.637035606365391
3844,6.627062850984098
3845,6.617121778390386
3846,6.60721231457301
3847,6.597334385558283
3848,6.58748791741323
3849,6.577672836248674
3850,6.567889068222301
3851,6.558136539541666
3852,6.5484151764671665
3853,6.538724905314962
3854,6.529065652459858
3855,6.519437344338145
3856,6.5098399074504005
3857,6.50027326836425
3858,6.490737353717071
3859,6.481232090218683
3860,6.471757404653983
3861,6.462313223885537
3862,6.452899474856148
3863,6.44351608459137
3864,6.434162980201999
3865,6.424840088886513
3866,6.41554733793348
3867,6.406284654723943
3868,6.39705196673374
3869,6.387849201535815
3870,6.378676286802476
3871,6.369533150307641
3872,6.360419719929018
3873,6.351335923650273
3874,6.342281689563162
3875,6.333256945869623
3876,6.324261620883837
3877,6.315295643034267
3878,6.306358940865643
3879,6.297451443040942
3880,6.288573078343317
3881,6.279723775678
3882,6.270903464074175
3883,6.262112072686833
3884,6.253349530798573
3885,6.244615767821394
3886,6.235910713298446
3887,6.227234296905765
3888,6.218586448453962
3889,6.209967097889903
3890,6.201376175298343
3891,6.192813610903549
3892,6.184279335070887
3893,6.175773278308386
3894,6.167295371268267
3895,6.158845544748463
3896,6.1504237296941
3897,6.142029857198948
3898,6.133663858506874
3899,6.125325665013227
3900,6.117015208266248
3901,6.1087324199684145
3902,6.100477231977786
3903,6.092249576309315
3904,6.084049385136138
3905,6.075876590790848
3906,6.067731125766737
3907,6.059612922719018
3908,6.051521914466029
3909,6.043458033990415
3910,6.035421214440284
3911,6.027411389130343
3912,6.019428491543021
3913,6.011472455329558
3914,6.00354321431109
3915,5.995640702479693
3916,5.987764853999432
3917,5.97991560320737
3918,5.972092884614569
3919,5.964296632907068
3920,5.956526782946843
3921,5.948783269772752
3922,5.941066028601455
3923,5.933374994828318
3924,5.925710104028309
3925,5.918071291956862
3926,5.910458494550732
3927,5.902871647928834
3928,5.895310688393062
3929,5.887775552429087
3930,5.880266176707158
3931,5.872782498082853
3932,5.865324453597857
3933,5.857891980480684
3934,5.8504850161474105
3935,5.843103498202386
3936,5.8357473644389195
3937,5.828416552839968
3938,5.8211110015787995
3939,5.813830649019642
3940,5.806575433718322
3941,5.79934529442289
3942,5.7921401700742265
3943,5.784959999806642
3944,5.777804722948456
3945,5.770674279022573
3946,5.763568607747031
3947,5.756487649035557
3948,5.749431342998089
3949,5.7423996299413025
3950,5.735392450369115
3951,5.728409744983184
3952,5.721451454683387
3953,5.714517520568305
3954,5.707607883935665
3955,5.700722486282813
3956,5.693861269307133
3957,5.687024174906487
3958,5.68021114517963
3959,5.673422122426618
3960,5.666657049149199
3961,5.659915868051215
3962,5.653198522038956
3963,5.64650495422155
3964,5.639835107911303
3965,5.633188926624059
3966,5.6265663540795305
3967,5.619967334201634
3968,5.613391811118805
3969,5.606839729164313
3970,5.600311032876565
3971,5.593805666999393
3972,5.587323576482354
3973,5.58086470648099
3974,5.574429002357111
3975,5.568016409679054
3976,5.561626874221929
3977,5.555260341967873
3978,5.548916759106288
3979,5.542596072034066
3980,5.536298227355822
3981,5.530023171884101
3982,5.523770852639597
3983,5.517541216851345
3984,5.511334211956928
3985,5.505149785602662
3986,5.498987885643772
3987,5.492848460144582
3988,5.486731457378677
3989,5.480636825829064
3990,5.47456451418834
3991,5.468514471358837
3992,5.4624866464527715
3993,5.456480988792385
3994,5.450497447910079
3995,5.444535973548547
3996,5.438596515660896
3997,5.432679024410768
3998,5.426783450172459
3999,5.420909743531021
4000,5.41505785528237
4001,5.409227736433392
4002,5.403419338202026
4003,5.397632612017366
4004,5.3918675095197495
4005,5.386123982560826
4006,5.380401983203648
4007,5.374701463722744
4008,5.36902237660418
4009,5.363364674545637
4010,5.357728310456467
4011,5.3521132374577505
4012,5.34651940888236
4013,5.340946778275001
4014,5.335395299392271
4015,5.329864926202695
4016,5.3243556128867775
4017,5.318867313837033
4018,5.313399983658025
4019,5.307953577166401
4020,5.302528049390919
4021,5.297123355572478
4022,5.291739451164144
4023,5.286376291831166
4024,5.2810338334510005
4025,5.275712032113332
4026,5.270410844120081
4027,5.26513022598542
4028,5.259870134435786
4029,5.25463052640989
4030,5.249411359058719
4031,5.244212589745544
4032,5.239034176045924
4033,5.233876075747706
4034,5.228738246851026
4035,5.223620647568305
4036,5.218523236324249
4037,5.213445971755841
4038,5.2083888127123386
4039,5.203351718255263
4040,5.1983346476583945
4041,5.1933375604077625
4042,5.188360416201628
4043,5.183403174950484
4044,5.178465796777036
4045,5.17354824201619
4046,5.168650471215035
4047,5.163772445132839
4048,5.158914124741023
4049,5.154075471223152
4050,5.149256445974915
4051,5.144457010604111
4052,5.139677126930635
4053,5.134916756986453
4054,5.130175863015593
4055,5.125454407474123
4056,5.120752353030141
4057,5.116069662563739
4058,5.111406299167014
4059,5.106762226144028
4060,5.102137407010799
4061,5.097531805495288
4062,5.092945385537378
4063,5.088378111288861
4064,5.083829947113422
4065,5.079300857586619
4066,5.0747908074958845
4067,5.0702997618404915
4068,5.065827685831555
4069,5.061374544892017
4070,5.056940304656631
4071,5.052524930971957
4072,5.048128389896353
4073,5.043750647699957
4074,5.039391670864692
4075,5.035051426084257
4076,5.030729880264116
4077,5.0264270005214975
4078,5.022142754185398
4079,5.017877108796573
4080,5.013630032107541
4081,5.009401492082585
4082,5.0051914568977605
4083,5.000999894940891
4084,4.996826774811582
4085,4.992672065321233
4086,4.988535735493032
4087,4.984417754561987
4088,4.980318091974927
4089,4.976236717390524
4090,4.972173600679305
4091,4.968128711923679
4092,4.964102021417955
4093,4.960093499668362
4094,4.956103117393084
4095,4.952130845522284
4096,4.948176655198131
4097,4.944240517774841
4098,4.940322404818708
4099,4.936422288108138
4100,4.932540139633698
4101,4.928675931598155
4102,4.924829636416519
4103,4.921001226716096
4104,4.917190675336535
4105,4.913397955329883
4106,4.909623039960646
4107,4.905865902705841
4108,4.902126517255063
4109,4.898404857510549
4110,4.894700897587248
4111,4.891014611812888
4112,4.887345974728055
4113,4.883694961086274
4114,4.880061545854076
4115,4.8764457042111005
4116,4.872847411550167
4117,4.869266643477378
4118,4.865703375812204
4119,4.862157584587591
4120,4.858629246050051
4121,4.855118336659775
4122,4.851624833090739
4123,4.848148712230814
4124,4.844689951181889
4125,4.841248527259979
4126,4.8378244179953604
4127,4.834417601132694
4128,4.831028054631152
4129,4.82765575666456
4130,4.824300685621534
4131,4.820962820105622
4132,4.817642138935455
4133,4.814338621144895
4134,4.811052245983195
4135,4.807782992915157
4136,4.804530841621298
4137,4.801295771998015
4138,4.798077764157769
4139,4.794876798429248
4140,4.791692855357563
4141,4.788525915704427
4142,4.785375960448351
4143,4.78224297078484
4144,4.779126928126592
4145,4.776027814103706
4146,4.7729456105638945
4147,4.769880299572693
4148,4.766831863413693
4149,4.763800284588755
4150,4.760785545818246
4151,4.757787630041276
4152,4.754806520415936
4153,4.751842200319551
4154,4.748894653348922
4155,4.745963863320592
4156,4.743049814271105
4157,4.740152490457275
4158,4.7372718763564565
4159,4.734407956666832
4160,4.731560716307685
4161,4.7287301404197
4162,4.725916214365255
4163,4.723118923728722
4164,4.720338254316783
4165,4.717574192158731
4166,4.714826723506799
4167,4.712095834836485
4168,4.709381512846884
4169,4.706683744461017
4170,4.704002516826193
4171,4.701337817314342
4172,4.698689633522383
4173,4.696057953272584
4174,4.693442764612928
4175,4.6908440558174975
4176,4.68826181538685
4177,4.68569603204841
4178,4.683146694756868
4179,4.680613792694578
4180,4.67809731527197
4181,4.675597252127972
4182,4.673113593130423
4183,4.670646328376511
4184,4.668195448193211
4185,4.665760943137726
4186,4.663342803997939
4187,4.660941021792882
4188,4.65855558777319
4189,4.656186493421578
4190,4.653833730453333
4191,4.651497290816788
4192,4.649177166693835
4193,4.646873350500414
4194,4.644585834887035
4195,4.642314612739298
4196,4.640059677178418
4197,4.637821021561762
4198,4.6355986394833915
4199,4.633392524774622
4200,4.631202671504575
4201,4.62902907398075
4202,4.626871726749606
4203,4.624730624597139
4204,4.622605762549484
4205,4.620497135873514
4206,4.618404740077451
4207,4.616328570911487
4208,4.614268624368415
4209,4.612224896684263
4210,4.6101973843389485
4211,4.608186084056924
4212,4.606190992807851
4213,4.604212107807271
4214,4.6022494265172895
4215,4.60030294664727
4216,4.598372666154536
4217,4.596458583245085
4218,4.594560696374308
4219,4.592679004247725
4220,4.590813505821723
4221,4.588964200304311
4222,4.587131087155877
4223,4.585314166089968
4224,4.583513437074063
4225,4.581728900330372
4226,4.579960556336636
4227,4.578208405826942
4228,4.576472449792547
4229,4.5747526894827075
4230,4.573049126405538
4231,4.5713617623288485
4232,4.5696905992810315
4233,4.56803563955193
4234,4.566396885693727
4235,4.564774340521852
4236,4.56316800711589
4237,4.561577888820508
4238,4.560003989246386
4239,4.558446312271175
4240,4.556904862040444
4241,4.555379642968661
4242,4.553870659740174
4243,4.552377917310205
4244,4.550901420905861
4245,4.549441176027152
4246,4.547997188448028
4247,4.5465694642174235
4248,4.545158009660313
4249,4.543762831378787
4250,4.542383936253139
4251,4.5410213314429555
4252,4.539675024388235
4253,4.5383450228105096
4254,4.537031334713983
4255,4.535733968386685
4256,4.534452932401638
4257,4.533188235618028
4258,4.531939887182415
4259,4.530707896529926
4260,4.529492273385487
4261,4.528293027765056
4262,4.527110169976878
4263,4.525943710622747
4264,4.524793660599294
4265,4.523660031099282
4266,4.522542833612912
4267,4.521442079929159
4268,4.520357782137111
4269,4.519289952627331
4270,4.518238604093226
4271,4.5172037495324435
4272,4.516185402248274
4273,4.51518357585108
4274,4.514198284259729
4275,4.513229541703056
4276,4.512277362721333
4277,4.5113417621677625
4278,4.510422755209983
4279,4.509520357331595
4280,4.508634584333702
4281,4.507765452336476
4282,4.506912977780728
4283,4.506077177429512
4284,4.5052580683697325
4285,4.504455668013786
4286,4.503669994101202
4287,4.502901064700326
4288,4.502148898209998
4289,4.501413513361271
4290,4.50069492921913
4291,4.49999316518425
4292,4.499308240994754
4293,4.498640176728008
4294,4.497988992802427
4295,4.497354709979303
4296,4.496737349364658
4297,4.496136932411105
4298,4.495553480919751
4299,4.494987017042105
4300,4.494437563282007
4301,4.493905142497596
4302,4.493389777903277
4303,4.492891493071727
4304,4.492410311935916
4305,4.491946258791157
4306,4.491499358297167
4307,4.491069635480171
4308,4.490657115735002
4309,4.490261824827255
4310,4.489883788895439
4311,4.489523034453173
4312,4.489179588391394
4313,4.488853477980594
4314,4.488544730873083
4315,4.488253375105274
4316,4.487979439100001
4317,4.487722951668851
4318,4.4874839420145385
4319,4.487262439733286
4320,4.487058474817245
4321,4.486872077656954
4322,4.486703279043791
4323,4.4865521101724894
4324,4.48641860264366
4325,4.486302788466346
4326,4.486204700060614
4327,4.486124370260161
4328,4.486061832314968
4329,4.486017119893961
4330,4.48599026708772
4331,4.485981308411215
4332,4.489466323228311
4333,4.499791997009016
4334,4.516808269730937
4335,4.5404197182382715
4336,4.570581548399527
4337,4.607296655379754
4338,4.650613606783139
4339,4.7006254409928765
4340,4.757469203253488
4341,4.8213261669011445
4342,4.892422708149085
4343,4.971031821125311
4344,5.05747527633496
4345,5.15212644109805
4346,5.255413795384954
4347,5.367825191336357
4348,5.489912920044039
4349,5.622299665265654
4350,5.765685440987787
4351,5.920855628426994
4352,6.088690248397176
4353,6.270174627111479
4354,6.466411637425965
4355,6.678635723047752
4356,6.9082289397548315
4357,7.156739274108867
4358,7.425901524571979
4359,7.717661049216548
4360,8.034200693343571
4361,8.377971201536107
4362,8.751725380110098
4363,9.158556189692533
4364,9.601938787032955
4365,10.085776260583815
4366,10.614448357826387
4367,11.192861799391801
4368,11.826499694380619
4369,12.521465940749941
4370,13.284518074304769
4371,14.123078493714972
4372,15.045208910321987
4373,16.05952572369316
4374,17.175024222191116
4375,18.400766540512823
4376,19.745372041747647
4377,21.21623010327582
4378,22.818337192813605
4379,24.552649656189445
4380,26.413854481488386
4381,28.387515563450776
4382,30.44668593509226
4383,32.54832408064208
4384,34.630233577540196
4385,36.60971490914333
4386,38.38550458233326
4387,39.844546004486055
4388,40.87428264463912
4389,41.37931034482759
4390,41.59729574507167
4391,41.81368413629516
4392,42.028365873654735
4393,42.24122951285953
4394,42.45216188016427
4395,42.661048148315174
4396,42.867771918541784
4397,43.072215308672256
4398,43.274259047433745
4399,43.473782574980625
4400,43.67066414967528
4401,43.864780961124985
4402,44.05600924945714
4403,44.24422443079282
4404,44.4293012288539
4405,44.611113812615116
4406,44.789535939886015
4407,44.96444110668137
4408,45.13570270221105
4409,45.30319416929257
4410,45.466789169960464
4411,45.62636175601823
4412,45.78178654424896
4413,45.93293889597174
4414,46.07969510060163
4415,46.22193256284213
4416,46.35952999311073
4417,46.492367600770336
4418,46.62032728971219
4419,46.7432928558106
4420,46.861150185744776
4421,46.97378745666009
4422,47.08109533612
4423,47.182967181779745
4424,47.279299240196366
4425,47.36999084417371
4426,47.45494460802895
4427,47.534066620157105
4428,47.60726663226254
4429,47.674458244622855
4430,47.73555908674868
4431,47.790490992805694
4432,47.8391801711699
4433,47.881557367496434
4434,47.917558020693846
4435,47.94712241121144
4436,47.97019580106621
4437,47.986728565058144
4438,47.99667631264787
4439,48.0
4440,47.999481970874065
4441,47.99793986522925
4442,47.995391750533706
4443,47.99185581466393
4444,47.987350358383694
4445,47.981893787926886
4446,47.975504607688684
4447,47.96820141302936
4448,47.96000288319492
4449,47.95092777435837
4450,47.94099491278541
4451,47.93022318812793
4452,47.91863154684852
4453,47.90623898577925
4454,47.89306454581722
4455,47.87912730575997
4456,47.86444637628264
4457,47.849040894059634
4458,47.832930016032456
4459,47.81613291382581
4460,47.79866876831342
4461,47.78055676433537
4462,47.76181608556784
4463,47.74246590954678
4464,47.72252540284631
4465,47.70201371641258
4466,47.68094998105392
4467,47.65935330308764
4468,47.63724276014389
4469,47.614637397126764
4470,47.591556222332734
4471,47.568018203726304
4472,47.54404226537287
4473,47.51964728402816
4474,47.49485208588414
4475,47.46967544347075
4476,47.44413607271276
4477,47.41825263014104
4478,47.392043710257596
4479,47.365527843053144
4480,47.33872349167648
4481,47.311649050254466
4482,47.284322841861524
4483,47.256763116637394
4484,47.228988050051896
4485,47.20101574131534
4486,47.17286421193334
4487,47.14455140440436
4488,47.11609518105886
4489,47.08751332303816
4490,47.05882352941177
4491,47.02301773667101
4492,46.97318301695107
4493,46.9094978140423
4494,46.83216395724435
4495,46.74140564703377
4496,46.63746835927162
4497,46.52061767704447
4498,46.39113805957296
4499,46.249331557847015
4500,46.095516486760374
4501,45.930026063519726
4502,45.75320702200265
4503,45.565418212538965
4504,45.36702919630008
4505,45.158418843108784
4506,44.93997394103787
4507,44.71208782565891
4508,44.47515903624393
4509,44.22959000562161
4510,43.97578578975829
4511,43.71415284248018
4512,43.44509784008839
4513,43.16902655995085
4514,42.8863428164927
4515,42.597447457358314
4516,42.3027374218891
4517,42.00260486345847
4518,41.697436336632805
4519,41.38761204959051
4520,41.073505181731626
4521,40.7554812659523
4522,40.43389763464118
4523,40.10910292808167
4524,39.78143666361317
4525,39.45122886361621
4526,39.118799740140744
4527,38.784459433790644
4528,38.448507804310374
4529,38.11123427018913
4530,37.77291769450128
4531,37.4338263141372
4532,37.09421770954313
4533,36.754338812079595
4534,36.41442594612247
4535,36.074704903067065
4536,35.735391044449656
4537,35.39668943147159
4538,35.05879497829501
4539,34.72189262657512
4540,34.386157538797825
4541,34.05175530810455
4542,33.71884218240249
4543,33.387565300680265
4544,33.05806293957225
4545,32.73046476833923
4546,32.40489211055728
4547,32.08145821092967
4548,31.760268505757438
4549,31.44142089572216
4550,31.125006019748785
4551,30.81110752882702
4552,30.499802358775117
4553,30.1911610010317
4554,29.885247770656875
4555,29.582121070815134
4556,29.281833653098147
4557,28.98443287312629
4558,28.689960940942434
4559,28.39845516578228
4560,28.109948194869887
4561,27.824468245947454
4562,27.54203933330361
4563,27.262681487114865
4564,26.986410965961653
4565,26.713240462421908
4566,26.44317930168361
4567,26.176233633151845
4568,25.912406615056803
4569,25.65169859209641
4570,25.39410726617204
4571,25.139627860296656
4572,24.888253275773994
4573,24.63997424276347
4574,24.39477946435933
4575,24.15265575432499
4576,23.913588168632707
4577,23.677560130967713
4578,23.444553552361953
4579,23.21454894512812
4580,22.987525531268144
4581,22.763461345533454
4582,22.542333333315398
4583,22.324117443545244
4584,22.108788716782936
4585,21.89632136867264
4586,21.68668886894199
4587,21.47986401611929
4588,21.275819008140793
4589,21.07452550901677
4590,20.875954711721903
4591,20.680077397471788
4592,20.48686399154325
4593,20.296284615792292
4594,20.10830913801891
4595,19.922907218323818
4596,19.740048352597363
4597,19.559701913276683
4598,19.38183718750219
4599,19.206423412800067
4600,19.033429810412972
4601,18.862825616396258
4602,18.69458011059291
4603,18.528662643595634
